code_muni,name_muni,abbrev_state,n_anos,distribuicao,idf_k,idf_a,idf_b,idf_c,idf_r2,intensidade_tr100_24h_mm_h,chuva_max_media_mm,pct_anos_vizinhanca
4105201,Cerro Azul,PR,65,Gumbel,648.26,0.1665,11.827,0.758,0.999,5.42,55.7,0.0
4105805,Colombo,PR,65,Gama,773.07,0.1526,11.827,0.758,0.9989,6.06,66.1,0.0
4106209,Contenda,PR,65,Gumbel,702.43,0.1371,11.827,0.758,0.9992,5.15,60.9,0.0
4106902,Curitiba,PR,65,Gumbel,787.22,0.1522,11.827,0.758,0.9991,6.18,67.6,0.0
4107652,Fazenda Rio Grande,PR,65,Gumbel,687.62,0.1426,11.827,0.758,0.9992,5.17,59.2,0.0
4111258,Itaperuçu,PR,65,Gumbel,714.64,0.1532,11.827,0.758,0.9991,5.63,61.6,0.0
4113205,Lapa,PR,65,GEV,711.41,0.2036,11.827,0.758,0.9993,7.09,67.0,0.0
4114302,Mandirituba,PR,65,Log-Normal,671.14,0.1157,11.827,0.758,0.9992,4.46,56.7,0.0
4119103,Piên,PR,65,Log-Normal,782.78,0.1375,11.827,0.758,0.9991,5.73,65.4,0.0
4119152,Pinhais,PR,65,GEV,736.92,0.1453,11.827,0.758,0.9992,5.61,64.3,0.0
4119509,Piraquara,PR,65,Weibull,808.88,0.1419,11.827,0.758,0.9988,6.02,67.5,0.0
4120804,Quatro Barras,PR,65,Gama,771.34,0.1673,11.827,0.758,0.9988,6.46,67.1,0.0
4121208,Quitandinha,PR,65,Gumbel,690.23,0.1456,11.827,0.758,0.9992,5.26,59.7,0.0
4122206,Rio Branco do Sul,PR,65,Log-Normal,719.12,0.1378,11.827,0.758,0.9991,5.27,60.0,0.0
4122305,Rio Negro,PR,65,Gumbel,811.25,0.1603,11.827,0.758,0.999,6.6,70.1,0.0
4125506,São José dos Pinhais,PR,65,Weibull,727.04,0.146,11.827,0.758,0.9989,5.53,62.5,0.0
4127601,Tijucas do Sul,PR,65,Gumbel,636.66,0.1426,11.827,0.758,0.9992,4.79,55.3,0.0
4127882,Tunas do Paraná,PR,65,Log-Normal,696.34,0.127,11.827,0.758,0.999,4.86,57.0,0.0
4128633,Doutor Ulysses,PR,65,Log-Normal,691.24,0.1426,11.827,0.758,0.9989,5.18,56.8,0.0
4101200,Antonina,PR,65,Log-Normal,923.45,0.1707,11.827,0.758,0.9992,7.9,82.9,0.0
4109500,Guaraqueçaba,PR,65,Weibull,1095.34,0.1179,11.827,0.758,0.9989,7.32,88.1,0.0
4109609,Guaratuba,PR,65,Weibull,1003.75,0.1572,11.827,0.758,0.9986,8.0,83.6,0.0
4115705,Matinhos,PR,65,Gumbel,1008.02,0.1648,11.827,0.758,0.999,8.36,86.6,0.0
4116208,Morretes,PR,65,GEV,807.01,0.2205,11.827,0.758,0.9993,8.7,77.5,0.0
4118204,Paranaguá,PR,65,GEV,1025.93,0.1843,11.827,0.758,0.999,9.31,90.6,0.0
4119954,Pontal do Paraná,PR,65,Gumbel,1082.69,0.1654,11.827,0.758,0.999,9.0,92.7,0.0
4120101,Porto Amazonas,PR,65,Log-Normal,764.8,0.1153,11.827,0.758,0.9992,5.07,63.2,0.0
4105508,Cianorte,PR,65,Weibull,890.69,0.131,11.827,0.758,0.9988,6.31,72.3,0.0
4109104,Guaporema,PR,65,Gumbel,803.87,0.1611,11.827,0.758,0.999,6.56,69.0,0.0
4110409,Indianópolis,PR,65,Normal,878.96,0.0961,11.827,0.758,0.999,5.32,67.8,0.0
4112405,Japurá,PR,65,Gumbel,793.42,0.1561,11.827,0.758,0.9991,6.33,67.9,0.0
4113007,Jussara,PR,65,Weibull,934.2,0.1223,11.827,0.758,0.9988,6.36,74.4,0.0
4122602,Rondon,PR,65,Weibull,879.31,0.1079,11.827,0.758,0.9989,5.61,69.0,0.0
4125555,São Manoel do Paraná,PR,65,Gama,840.67,0.1264,11.827,0.758,0.999,5.84,68.1,0.0
4126108,São Tomé,PR,65,Log-Normal,915.81,0.1092,11.827,0.758,0.9991,5.89,73.0,0.0
4126801,Tapejara,PR,65,Gumbel,800.09,0.1576,11.827,0.758,0.9991,6.43,69.2,0.0
4127908,Tuneiras do Oeste,PR,65,Gumbel,839.95,0.1663,11.827,0.758,0.999,7.01,72.5,0.0
4113502,Loanda,PR,65,Log-Normal,798.29,0.141,11.827,0.758,0.9991,5.94,67.1,0.0
4120200,Porto Rico,PR,65,Log-Normal,807.23,0.1251,11.827,0.758,0.9991,5.59,66.0,0.0
4121000,Querência do Norte,PR,65,Log-Normal,792.31,0.1451,11.827,0.758,0.999,6.01,66.7,0.0
4123303,Santa Cruz de Monte Castelo,PR,65,Gumbel,794.69,0.1592,11.827,0.758,0.999,6.43,68.4,0.0
4123709,Santa Isabel do Ivaí,PR,65,GEV,830.14,0.123,11.827,0.758,0.9989,5.68,67.5,0.0
4123956,Santa Mônica,PR,65,Weibull,826.26,0.1264,11.827,0.758,0.9989,5.73,67.1,0.0
4125902,São Pedro do Paraná,PR,65,Log-Normal,761.06,0.1355,11.827,0.758,0.9991,5.53,63.5,0.0
4106704,Cruzeiro do Sul,PR,65,Gumbel,752.35,0.1434,11.827,0.758,0.9992,5.67,65.2,0.0
4110300,Inajá,PR,65,Gumbel,737.57,0.1464,11.827,0.758,0.9992,5.64,63.8,0.0
4112603,Jardim Olinda,PR,65,Log-Normal,803.09,0.1201,11.827,0.758,0.9991,5.43,65.2,0.0
4118105,Paranacity,PR,65,Log-Normal,785.7,0.1231,11.827,0.758,0.9991,5.39,64.6,0.0
4118303,Paranapoema,PR,65,Log-Normal,789.25,0.1192,11.827,0.758,0.9991,5.32,64.2,0.0
4100608,Alto Paraná,PR,65,Log-Normal,825.91,0.1263,11.827,0.758,0.9991,5.75,69.0,0.0
4100905,Amaporã,PR,65,Weibull,933.69,0.1121,11.827,0.758,0.9989,6.07,73.1,0.0
4107108,Diamante do Norte,PR,65,Gumbel,742.38,0.157,11.827,0.758,0.9991,5.95,64.0,0.0
4108908,Guairaçá,PR,65,Gumbel,760.55,0.1524,11.827,0.758,0.9991,5.97,65.9,0.0
4111308,Itaúna do Sul,PR,65,Gumbel,779.52,0.1593,11.827,0.758,0.999,6.31,67.1,0.0
4115002,Marilena,PR,65,Log-Normal,804.66,0.1191,11.827,0.758,0.999,5.42,64.9,0.0
4115903,Mirador,PR,65,Weibull,864.54,0.1405,11.827,0.758,0.9987,6.39,70.4,0.0
4116505,Nova Aliança do Ivaí,PR,65,Log-Normal,854.07,0.1189,11.827,0.758,0.9991,5.75,69.2,0.0
4117107,Nova Londrina,PR,65,Gumbel,779.52,0.1593,11.827,0.758,0.999,6.31,67.1,0.0
4118006,Paraíso do Norte,PR,65,Log-Normal,833.41,0.1251,11.827,0.758,0.999,5.77,67.9,0.0
4118402,Paranavaí,PR,65,Gumbel,776.89,0.1618,11.827,0.758,0.999,6.36,67.1,0.0
4119707,Planaltina do Paraná,PR,65,Normal,907.06,0.0921,11.827,0.758,0.9991,5.4,70.4,0.0
4124202,Santo Antônio do Caiuá,PR,65,GEV,789.74,0.1303,11.827,0.758,0.9991,5.6,66.0,0.0
4124608,São Carlos do Ivaí,PR,65,Gumbel,787.47,0.1611,11.827,0.758,0.999,6.43,67.6,0.0
4124905,São João do Caiuá,PR,65,Gumbel,803.17,0.1628,11.827,0.758,0.999,6.6,68.8,0.0
4126702,Tamboara,PR,65,Normal,888.49,0.097,11.827,0.758,0.999,5.4,68.4,0.0
4127304,Terra Rica,PR,65,GEV,701.77,0.1926,11.827,0.758,0.9993,6.65,65.4,0.0
4100509,Altônia,PR,65,Weibull,908.47,0.1348,11.827,0.758,0.9988,6.55,73.7,0.0
4100707,Alto Piquiri,PR,65,GEV,909.68,0.1311,11.827,0.758,0.9989,6.46,74.8,0.0
4103370,Brasilândia do Sul,PR,65,Weibull,893.53,0.1447,11.827,0.758,0.9987,6.73,73.2,0.0
4103479,Cafezal do Sul,PR,65,Gama,867.12,0.1257,11.827,0.758,0.999,6.01,71.0,0.0
4105607,Cidade Gaúcha,PR,65,Gumbel,826.68,0.1637,11.827,0.758,0.999,6.82,70.9,0.0
4106605,Cruzeiro do Oeste,PR,65,GEV,875.98,0.1417,11.827,0.758,0.999,6.53,73.1,0.0
4107256,Douradina,PR,65,GEV,781.36,0.1459,11.827,0.758,0.9991,5.95,66.9,0.0
4107520,Esperança Nova,PR,65,Gumbel,851.48,0.1641,11.827,0.758,0.999,7.04,73.0,0.0
4108320,Francisco Alves,PR,65,GEV,889.31,0.146,11.827,0.758,0.999,6.77,75.1,0.0
4109906,Icaraíma,PR,65,Weibull,916.76,0.0882,11.827,0.758,0.9991,5.36,71.5,0.0
4110607,Iporã,PR,65,Gama,876.95,0.1603,11.827,0.758,0.9988,7.11,74.8,0.0
4111555,Ivaté,PR,65,Normal,923.48,0.0964,11.827,0.758,0.999,5.6,71.2,0.0
4114708,Maria Helena,PR,65,Gumbel,822.22,0.1618,11.827,0.758,0.999,6.73,71.1,0.0
4115101,Mariluz,PR,65,Gumbel,872.74,0.1634,11.827,0.758,0.999,7.19,75.3,0.0
4117206,Nova Olímpia,PR,65,Gumbel,809.42,0.1509,11.827,0.758,0.9991,6.31,70.0,0.0
4118857,Perobal,PR,65,Gama,896.81,0.1378,11.827,0.758,0.9989,6.57,74.0,0.0
4118907,Pérola,PR,65,Gama,896.83,0.1438,11.827,0.758,0.9989,6.75,74.0,0.0
4125357,São Jorge do Patrocínio,PR,65,Weibull,936.53,0.1274,11.827,0.758,0.9988,6.52,74.9,0.0
4126900,Tapira,PR,65,GEV,851.05,0.1108,11.827,0.758,0.999,5.51,68.9,0.0
4128104,Umuarama,PR,65,GEV,764.94,0.2025,11.827,0.758,0.9993,7.59,71.7,0.0
4128625,Alto Paraíso,PR,65,GEV,872.32,0.135,11.827,0.758,0.9989,6.3,71.9,0.0
4128807,Xambrê,PR,65,Gumbel,843.61,0.1662,11.827,0.758,0.999,7.04,72.6,0.0
4101408,Apucarana,PR,65,GEV,767.01,0.173,11.827,0.758,0.9993,6.65,70.3,0.0
4103206,Bom Sucesso,PR,65,Weibull,874.21,0.1337,11.827,0.758,0.9988,6.27,71.4,0.0
4103305,Borrazópolis,PR,65,GEV,840.04,0.1738,11.827,0.758,0.9991,7.28,74.5,0.0
4103503,Califórnia,PR,65,GEV,801.17,0.1785,11.827,0.758,0.9994,7.14,75.5,0.0
4103800,Cambira,PR,65,GEV,840.8,0.1539,11.827,0.758,0.9991,6.64,72.1,0.0
4112108,Jandaia do Sul,PR,65,GEV,840.05,0.1542,11.827,0.758,0.9991,6.65,72.8,0.0
4113106,Kaloré,PR,65,GEV,834.17,0.177,11.827,0.758,0.9992,7.34,75.2,0.0
4114906,Marilândia do Sul,PR,65,GEV,846.23,0.1488,11.827,0.758,0.9993,6.55,74.7,0.0
4115507,Marumbi,PR,65,Gumbel,883.07,0.1611,11.827,0.758,0.999,7.21,75.7,0.0
4115754,Mauá da Serra,PR,65,Log-Normal,852.27,0.1021,11.827,0.758,0.9992,5.32,69.1,0.0
4117297,Novo Itacolomi,PR,65,Log-Normal,873.98,0.1538,11.827,0.758,0.9991,6.9,75.1,0.0
4122107,Rio Bom,PR,65,GEV,846.19,0.1566,11.827,0.758,0.9993,6.79,75.4,0.0
4125803,São Pedro do Ivaí,PR,65,GEV,839.22,0.1744,11.827,0.758,0.9991,7.28,74.0,0.0
4101655,Arapuã,PR,65,Weibull,901.88,0.1537,11.827,0.758,0.9986,7.08,74.3,0.0
4101853,Ariranha do Ivaí,PR,65,GEV,844.65,0.1925,11.827,0.758,0.9992,7.98,77.2,0.0
4104402,Cândido de Abreu,PR,65,GEV,899.04,0.1402,11.827,0.758,0.9991,6.67,76.6,0.0
4106852,Cruzmaltina,PR,65,Gumbel,850.93,0.159,11.827,0.758,0.999,6.88,73.5,0.0
4107603,Faxinal,PR,65,Weibull,902.14,0.1062,11.827,0.758,0.999,5.72,72.6,0.0
4108551,Godoy Moreira,PR,65,Log-Normal,868.14,0.1394,11.827,0.758,0.9991,6.42,72.9,0.0
4108700,Grandes Rios,PR,65,Gumbel,848.37,0.1614,11.827,0.758,0.999,6.93,73.4,0.0
4111506,Ivaiporã,PR,65,GEV,848.14,0.189,11.827,0.758,0.9991,7.88,76.7,0.0
4112504,Jardim Alegre,PR,65,GEV,861.8,0.1801,11.827,0.758,0.9991,7.68,76.7,0.0
4113429,Lidianópolis,PR,65,GEV,849.85,0.1779,11.827,0.758,0.9991,7.5,75.8,0.0
4113759,Lunardelli,PR,65,Gumbel,873.96,0.1544,11.827,0.758,0.9991,6.92,75.5,0.0
4114500,Manoel Ribas,PR,65,Gumbel,889.71,0.1596,11.827,0.758,0.999,7.21,76.6,0.0
4122172,Rio Branco do Ivaí,PR,65,Gumbel,837.21,0.1586,11.827,0.758,0.999,6.76,72.7,0.0
4122651,Rosário do Ivaí,PR,65,GEV,775.14,0.1848,11.827,0.758,0.9992,7.08,70.9,0.0
4125001,São João do Ivaí,PR,65,Gumbel,878.04,0.1584,11.827,0.758,0.999,7.08,75.6,0.0
4100806,Alvorada do Sul,PR,65,GEV,701.95,0.157,11.827,0.758,0.9992,5.64,61.7,0.0
4101507,Arapongas,PR,65,GEV,762.1,0.1816,11.827,0.758,0.9992,6.86,69.6,0.0
4102802,Bela Vista do Paraíso,PR,65,GEV,646.37,0.2182,11.827,0.758,0.9995,6.95,65.7,0.0
4103404,Cafeara,PR,65,Log-Normal,780.46,0.1359,11.827,0.758,0.9991,5.68,65.9,0.0
4103701,Cambé,PR,65,GEV,746.56,0.2079,11.827,0.758,0.9993,7.61,71.8,0.0
4105102,Centenário do Sul,PR,65,Log-Normal,760.65,0.1387,11.827,0.758,0.9991,5.61,64.9,0.0
4108007,Florestópolis,PR,65,Gumbel,716.56,0.1464,11.827,0.758,0.9992,5.48,62.3,0.0
4109203,Guaraci,PR,65,Weibull,718.58,0.1393,11.827,0.758,0.999,5.3,61.1,0.0
4109807,Ibiporã,PR,65,Log-Normal,843.59,0.1633,11.827,0.758,0.9991,6.97,74.5,0.0
4111902,Jaguapitã,PR,65,Gumbel,707.33,0.1341,11.827,0.758,0.9992,5.12,61.4,0.0
4113700,Londrina,PR,65,GEV,710.75,0.2273,11.827,0.758,0.9995,7.96,72.2,0.0
4113809,Lupionópolis,PR,65,Log-Normal,770.14,0.1399,11.827,0.758,0.9991,5.71,65.5,0.0
4116000,Miraselva,PR,65,Gumbel,682.68,0.1417,11.827,0.758,0.9992,5.11,59.3,0.0
4119657,Pitangueiras,PR,65,Gama,705.65,0.1347,11.827,0.758,0.9991,5.11,61.2,0.0
4120002,Porecatu,PR,65,GEV,747.57,0.149,11.827,0.758,0.9991,5.77,63.6,0.0
4120333,Prado Ferreira,PR,65,Gama,679.04,0.1788,11.827,0.758,0.9989,6.0,61.7,0.0
4120507,Primeiro de Maio,PR,65,GEV,684.73,0.1943,11.827,0.758,0.9993,6.55,64.5,0.0
4122404,Rolândia,PR,65,GEV,678.96,0.1906,11.827,0.758,0.9995,6.42,66.2,0.0
4122701,Sabáudia,PR,65,Gumbel,794.41,0.1516,11.827,0.758,0.9991,6.21,69.0,0.0
4126504,Sertanópolis,PR,65,Log-Normal,749.12,0.2037,11.827,0.758,0.9992,7.46,71.5,0.0
4126678,Tamarana,PR,65,Weibull,817.84,0.1226,11.827,0.758,0.999,5.59,67.1,0.0
4101150,Ângulo,PR,65,GEV,746.69,0.1378,11.827,0.758,0.9993,5.5,65.5,0.0
4102109,Astorga,PR,65,Gumbel,752.56,0.1445,11.827,0.758,0.9992,5.7,64.9,0.0
4102208,Atalaia,PR,65,GEV,764.12,0.1183,11.827,0.758,0.9992,5.14,65.0,0.0
4107306,Doutor Camargo,PR,65,GEV,827.22,0.1194,11.827,0.758,0.999,5.57,68.0,0.0
4107801,Floraí,PR,65,Weibull,841.38,0.1015,11.827,0.758,0.999,5.22,66.3,0.0
4107900,Floresta,PR,65,Weibull,842.02,0.0979,11.827,0.758,0.999,5.14,66.1,0.0
4108106,Flórida,PR,65,Log-Normal,771.47,0.1187,11.827,0.758,0.9992,5.2,64.3,0.0
4110003,Iguaraçu,PR,65,Gama,825.4,0.1281,11.827,0.758,0.9991,5.8,69.8,0.0
4111100,Itambé,PR,65,GEV,863.86,0.1426,11.827,0.758,0.9991,6.48,73.5,0.0
4111605,Ivatuba,PR,65,GEV,827.22,0.1194,11.827,0.758,0.999,5.57,68.0,0.0
4114104,Mandaguaçu,PR,65,GEV,835.91,0.1283,11.827,0.758,0.9991,5.88,70.6,0.0
4114203,Mandaguari,PR,65,GEV,820.04,0.1485,11.827,0.758,0.999,6.32,69.8,0.0
4114807,Marialva,PR,65,GEV,854.96,0.1408,11.827,0.758,0.999,6.36,72.2,0.0
4115200,Maringá,PR,65,Normal,895.42,0.0867,11.827,0.758,0.9991,5.2,70.0,0.0
4116307,Munhoz de Melo,PR,65,GEV,733.73,0.1367,11.827,0.758,0.9992,5.37,63.6,0.0
4116901,Nova Esperança,PR,65,Gama,855.76,0.1064,11.827,0.758,0.9991,5.44,69.2,0.0
4117404,Ourizona,PR,65,Weibull,860.04,0.1063,11.827,0.758,0.999,5.45,67.7,0.0
4117503,Paiçandu,PR,65,Gumbel,786.98,0.1524,11.827,0.758,0.9991,6.18,67.6,0.0
4120408,Presidente Castelo Branco,PR,65,Gumbel,820.46,0.1541,11.827,0.758,0.9991,6.49,70.4,0.0
4123402,Santa Fé,PR,65,Gumbel,749.05,0.145,11.827,0.758,0.9992,5.69,64.5,0.0
4125308,São Jorge do Ivaí,PR,65,Weibull,852.8,0.1136,11.827,0.758,0.9989,5.58,67.4,0.0
4126256,Sarandi,PR,65,Log-Normal,903.6,0.109,11.827,0.758,0.9991,5.81,72.2,0.0
4128302,Uniflor,PR,65,Log-Normal,771.56,0.1281,11.827,0.758,0.9992,5.43,65.7,0.0
4105904,Colorado,PR,65,GEV,747.62,0.1388,11.827,0.758,0.9992,5.52,64.6,0.0
4110904,Itaguajé,PR,65,Gumbel,754.25,0.1592,11.827,0.758,0.999,6.1,65.2,0.0
4113601,Lobato,PR,65,GEV,786.08,0.1117,11.827,0.758,0.9991,5.12,65.1,0.0
4116406,Nossa Senhora das Graças,PR,65,Log-Normal,757.43,0.1285,11.827,0.758,0.9991,5.33,63.6,0.0
4123600,Santa Inês,PR,65,Gumbel,754.25,0.1592,11.827,0.758,0.999,6.1,65.2,0.0
4124509,Santo Inácio,PR,65,Gumbel,725.08,0.1544,11.827,0.758,0.9991,5.74,62.9,0.0
4117271,Nova Tebas,PR,65,Normal,972.55,0.0957,11.827,0.758,0.999,5.88,75.1,0.0
4102406,Bandeirantes,PR,65,Gama,766.82,0.1589,11.827,0.758,0.9989,6.18,65.4,0.0
4106001,Congonhinhas,PR,65,Gama,811.91,0.134,11.827,0.758,0.999,5.85,67.1,0.0
4106407,Cornélio Procópio,PR,65,GEV,711.78,0.1916,11.827,0.758,0.9994,6.74,67.6,0.0
4111001,Itambaracá,PR,65,Gumbel,746.26,0.1636,11.827,0.758,0.999,6.16,65.1,0.0
4113403,Leópolis,PR,65,Gumbel,743.82,0.151,11.827,0.758,0.9991,5.8,64.9,0.0
4116604,Nova América da Colina,PR,65,GEV,699.96,0.1925,11.827,0.758,0.9994,6.65,66.3,0.0
4117008,Nova Fátima,PR,65,Gumbel,777.7,0.1498,11.827,0.758,0.9991,6.03,67.8,0.0
4117214,Nova Santa Bárbara,PR,65,GEV,730.48,0.1502,11.827,0.758,0.9993,5.71,65.6,0.0
4121307,Rancho Alegre,PR,65,Gumbel,813.13,0.1518,11.827,0.758,0.9991,6.37,70.5,0.0
4123105,Santa Amélia,PR,65,GEV,757.0,0.1644,11.827,0.758,0.9992,6.29,66.8,0.0
4123204,Santa Cecília do Pavão,PR,65,GEV,738.19,0.1703,11.827,0.758,0.9993,6.32,67.5,0.0
4123907,Santa Mariana,PR,65,GEV,705.15,0.1859,11.827,0.758,0.9992,6.47,64.7,0.0
4124301,Santo Antônio do Paraíso,PR,65,Log-Normal,750.66,0.1483,11.827,0.758,0.9992,5.79,65.7,0.0
4124707,São Jerônimo da Serra,PR,65,GEV,776.49,0.1531,11.827,0.758,0.9991,6.12,67.5,0.0
4126009,São Sebastião da Amoreira,PR,65,GEV,754.58,0.1664,11.827,0.758,0.9992,6.33,67.7,0.0
4126207,Sapopema,PR,65,Gumbel,727.96,0.1469,11.827,0.758,0.9991,5.58,63.0,0.0
4126405,Sertaneja,PR,65,Gumbel,788.02,0.159,11.827,0.758,0.999,6.37,68.5,0.0
4128401,Uraí,PR,65,GEV,764.36,0.1533,11.827,0.758,0.9992,6.04,67.5,0.0
4106100,Conselheiro Mairinck,PR,65,Log-Normal,781.92,0.1179,11.827,0.758,0.9992,5.25,65.5,0.0
4107751,Figueira,PR,65,Gama,758.82,0.1672,11.827,0.758,0.9988,6.35,65.5,0.0
4109708,Ibaiti,PR,65,Gumbel,714.47,0.1513,11.827,0.758,0.9991,5.58,61.8,0.0
4111704,Jaboti,PR,65,GEV,728.86,0.1431,11.827,0.758,0.9992,5.49,63.1,0.0
4112306,Japira,PR,65,GEV,682.44,0.1773,11.827,0.758,0.9993,6.03,62.5,0.0
4119202,Pinhalão,PR,65,Gumbel,712.08,0.1442,11.827,0.758,0.9992,5.39,61.7,0.0
4101903,Assaí,PR,65,Log-Normal,788.57,0.1486,11.827,0.758,0.9992,6.09,68.9,0.0
4112702,Jataizinho,PR,65,Gama,820.86,0.1472,11.827,0.758,0.999,6.28,69.7,0.0
4100103,Abatiá,PR,65,Log-Normal,768.22,0.1597,11.827,0.758,0.9992,6.24,67.8,0.0
4101101,Andirá,PR,65,GEV,711.1,0.203,11.827,0.758,0.9993,7.07,66.9,0.0
4102703,Barra do Jacaré,PR,65,GEV,740.88,0.1968,11.827,0.758,0.9991,7.13,67.1,0.0
4103602,Cambará,PR,65,GEV,769.41,0.1665,11.827,0.758,0.999,6.43,66.1,0.0
4104709,Carlópolis,PR,65,Gama,825.99,0.1047,11.827,0.758,0.9992,5.21,67.5,0.0
4109005,Guapirama,PR,65,GEV,807.11,0.1407,11.827,0.758,0.9992,6.01,69.5,0.0
4111803,Jacarezinho,PR,65,GEV,723.91,0.2013,11.827,0.758,0.9992,7.13,67.4,0.0
4112801,Joaquim Távora,PR,65,Gumbel,807.23,0.1358,11.827,0.758,0.9992,5.89,70.0,0.0
4112900,Jundiaí do Sul,PR,65,Log-Normal,799.93,0.1273,11.827,0.758,0.9991,5.6,66.8,0.0
4120705,Quatiguá,PR,65,Gumbel,793.69,0.1362,11.827,0.758,0.9992,5.8,68.9,0.0
4121802,Ribeirão Claro,PR,65,GEV,755.21,0.131,11.827,0.758,0.9991,5.37,63.4,0.0
4121901,Ribeirão do Pinhal,PR,65,Gama,793.55,0.1402,11.827,0.758,0.9989,5.87,65.8,0.0
4122909,Salto do Itararé,PR,65,Normal,815.05,0.0831,11.827,0.758,0.9992,4.66,64.0,0.0
4124004,Santana do Itararé,PR,65,Normal,784.7,0.0804,11.827,0.758,0.9992,4.43,61.8,0.0
4124103,Santo Antônio da Platina,PR,65,Gumbel,754.41,0.1538,11.827,0.758,0.9991,5.96,65.0,0.0
4125407,São José da Boa Vista,PR,65,GEV,714.86,0.19,11.827,0.758,0.9993,6.7,66.4,0.0
4126603,Siqueira Campos,PR,65,GEV,786.17,0.0982,11.827,0.758,0.9991,4.81,64.4,0.0
4127809,Tomazina,PR,65,Gumbel,724.44,0.1391,11.827,0.758,0.9992,5.36,62.7,0.0
4128500,Wenceslau Braz,PR,65,Gama,764.2,0.1478,11.827,0.758,0.999,5.86,65.3,0.0
4107009,Curiúva,PR,65,Log-Normal,740.45,0.1219,11.827,0.758,0.9991,5.06,61.3,0.0
4101051,Anahy,PR,65,Weibull,898.84,0.1567,11.827,0.758,0.9988,7.17,77.6,0.0
4103057,Boa Vista da Aparecida,PR,65,Log-Normal,975.96,0.1817,11.827,0.758,0.9991,8.76,87.3,0.0
4103354,Braganey,PR,65,Weibull,1000.99,0.115,11.827,0.758,0.9989,6.6,80.5,0.0
4103453,Cafelândia,PR,65,GEV,977.15,0.1031,11.827,0.758,0.999,6.1,77.7,0.0
4104055,Campo Bonito,PR,65,GEV,931.4,0.1684,11.827,0.758,0.9993,7.89,84.1,0.0
4104600,Capitão Leônidas Marques,PR,65,GEV,899.74,0.2114,11.827,0.758,0.9993,9.3,85.4,0.0
4104808,Cascavel,PR,65,Weibull,985.43,0.1724,11.827,0.758,0.9986,8.42,84.7,0.0
4105003,Catanduvas,PR,65,Weibull,1005.65,0.1644,11.827,0.758,0.9987,8.29,86.2,0.0
4105300,Céu Azul,PR,65,Weibull,1091.65,0.1505,11.827,0.758,0.9987,8.45,91.1,0.0
4106308,Corbélia,PR,65,Gumbel,902.13,0.1536,11.827,0.758,0.9991,7.12,77.9,0.0
4107124,Diamante do Sul,PR,65,Weibull,1005.52,0.1175,11.827,0.758,0.999,6.71,81.8,0.0
4107157,Diamante D'Oeste,PR,65,Weibull,985.19,0.1731,11.827,0.758,0.9986,8.44,83.9,0.0
4109302,Guaraniaçu,PR,65,Log-Normal,924.69,0.1646,11.827,0.758,0.9991,7.68,81.9,0.0
4109757,Ibema,PR,65,Gumbel,1005.52,0.1529,11.827,0.758,0.9991,7.91,87.5,0.0
4110052,Iguatu,PR,65,Weibull,898.84,0.1567,11.827,0.758,0.9988,7.17,77.6,0.0
4113452,Lindoeste,PR,65,Weibull,1054.29,0.1503,11.827,0.758,0.9987,8.15,87.8,0.0
4115606,Matelândia,PR,65,Log-Normal,978.4,0.1756,11.827,0.758,0.9991,8.54,86.7,0.0
4116703,Nova Aurora,PR,65,Weibull,963.71,0.1215,11.827,0.758,0.9989,6.54,78.4,0.0
4121257,Ramilândia,PR,65,Weibull,984.69,0.1788,11.827,0.758,0.9986,8.67,85.9,0.0
4123824,Santa Lúcia,PR,65,Log-Normal,973.95,0.2,11.827,0.758,0.999,9.5,88.5,0.0
4124020,Santa Tereza do Oeste,PR,65,Gumbel,991.43,0.1617,11.827,0.758,0.999,8.11,85.9,0.0
4127858,Três Barras do Paraná,PR,65,GEV,958.71,0.1892,11.827,0.758,0.9993,8.97,90.0,0.0
4128559,Vera Cruz do Oeste,PR,65,Log-Normal,945.74,0.2011,11.827,0.758,0.999,9.27,86.2,0.0
4108304,Foz do Iguaçu,PR,65,Gama,1008.33,0.1356,11.827,0.758,0.9989,7.31,82.3,0.0
4110953,Itaipulândia,PR,65,GEV,870.19,0.1912,11.827,0.758,0.9994,8.22,82.3,0.0
4115804,Medianeira,PR,65,GEV,1017.0,0.155,11.827,0.758,0.999,8.07,86.9,0.0
4116059,Missal,PR,65,Weibull,984.69,0.1788,11.827,0.758,0.9986,8.67,85.9,0.0
4124053,Santa Terezinha de Itaipu,PR,65,Log-Normal,993.12,0.1353,11.827,0.758,0.999,7.19,81.6,0.0
4125704,São Miguel do Iguaçu,PR,65,GEV,906.98,0.1824,11.827,0.758,0.9992,8.2,83.0,0.0
4126355,Serranópolis do Iguaçu,PR,65,Gumbel,954.5,0.1596,11.827,0.758,0.999,7.74,81.9,0.0
4107538,Entre Rios do Oeste,PR,65,GEV,957.95,0.136,11.827,0.758,0.9992,6.98,82.2,0.0
4114609,Marechal Cândido Rondon,PR,65,Weibull,1000.44,0.1038,11.827,0.758,0.999,6.27,80.1,0.0
4115853,Mercedes,PR,65,Weibull,966.58,0.1143,11.827,0.758,0.999,6.36,78.5,0.0
4117222,Nova Santa Rosa,PR,65,Normal,1007.44,0.0895,11.827,0.758,0.9991,5.92,78.4,0.0
4118451,Pato Bragado,PR,65,GEV,993.38,0.1133,11.827,0.758,0.999,6.51,81.4,0.0
